paper_id,number_entities,year,ee,dblpkey,journal,title,type,entities_array
conf_trec_FerretGIJM99,54,1999,http://trec.nist.gov/pubs/trec8/papers/LimsiLC-proceedings-paper.pdf,conf_trec_FerretGIJM99,TREC,'QALC_-_the_Question-Answering_program_of_the_Language_and_Cognition_group_at_LIMSI-CNRS.',inproceedings,"NLP-based;Cognition;FASTR Named entity;Automatic Indexing and;FASTR Jacquemin ,;TREC;CELEX;TIMEX;QuestionnAnswering;PHYSICS;FASTR;CITY;DATE;QALC;Basic Similarity Measure;Semantic Categories Each;Mexico State University;Question Analysis module;Basic Similarity Measure;DATE;PHYSICS;FASTR Jacquemin ,;Automatic Indexing and;Mexico State University;Cognition;TIMEX;NLP-based;QuestionnAnswering;CELEX;FASTR Named entity;FASTR;TREC;Semantic Categories Each;Question Analysis module;QALC;CITY;Automatic Indexing and;FASTR;TREC;QuestionnAnswering;QALC;CITY;FASTR Jacquemin ,;PHYSICS;DATE;FASTR Named entity;TIMEX;Cognition;Question Analysis module;CELEX;Semantic Categories Each;Basic Similarity Measure;Mexico State University;NLP-based"
conf_trec_DemeesterTNHZ14,54,2014,http://trec.nist.gov/pubs/trec23/papers/overview-federated.pdf,conf_trec_DemeesterTNHZ14,TREC,'Overview_of_the_TREC_2014_Federated_Web_Search_Track.',inproceedings,"Google;CRCSLinear;TREC;HTML;Wikipedia;Resource Selection baseline;Padova;SUSHI;ICTNET;FedWeb;Flickr;Technology;Search Engine Impact;Resource Selection run;Vertical Selection ,;ECNUCS;Inverse Resource Frequency;CRCS;Resource Selection baseline;Search Engine Impact;HTML;Google;CRCS;FedWeb;CRCSLinear;SUSHI;Wikipedia;Padova;TREC;ICTNET;ECNUCS;Inverse Resource Frequency;Vertical Selection ,;Resource Selection run;Flickr;Technology;SUSHI;ICTNET;Vertical Selection ,;Google;Search Engine Impact;TREC;CRCSLinear;Resource Selection baseline;Technology;ECNUCS;Resource Selection run;CRCS;Wikipedia;FedWeb;Flickr;HTML;Padova;Inverse Resource Frequency"
conf_vldb_BhattacharjeePMLCH03,54,2003,http://www.vldb.org/conf/2003/papers/S29P01.pdf,conf_vldb_BhattacharjeePMLCH03,VLDB,'Efficient_Query_Processing_for_Multi-Dimensionally_Clustered_Tables_in_DB2.',inproceedings,BIDs;Prefetching;RIDS;Block Fetch operation;HPUX;SORT;Query Graph Model;Block Fetch method;ORing;ANDing;Block Index Look;BILA;Canada;POPS;RIDs;salesDate;Query Compiler and;Query Optimizer enhancements;RIDs;Block Fetch method;HPUX;BIDs;Prefetching;BILA;Block Index Look;Canada;POPS;Query Graph Model;RIDS;ORing;SORT;Block Fetch operation;Query Optimizer enhancements;ANDing;salesDate;Query Compiler and;Block Fetch method;Query Graph Model;POPS;RIDS;RIDs;Block Fetch operation;BIDs;ANDing;Query Optimizer enhancements;Prefetching;salesDate;Block Index Look;Query Compiler and;Canada;ORing;HPUX;BILA;SORT
conf_vldb_ShethKMWDLPLS96,54,1996,http://www.vldb.org/conf/1996/P263.PDF,conf_vldb_ShethKMWDLPLS96,VLDB,'Supporting_State-Wide_Immunisation_Tracking_Using_Multi-Paradigm_Workflow_Technology.',inproceedings,"HIIT;Doctor;ODBC;Standards;CHREF;METEOR;Medical Alerts (;Admit Clerk is;CORBA;HTML;Internet Eligibility information;Admit Clerk ,;WFMS;ANSI;Bridgeport Furthermore ,;Immunization;HMOs;Graphical Workflow Designer;Internet Eligibility information;HTML;Graphical Workflow Designer;HIIT;Medical Alerts (;Admit Clerk is;ODBC;CHREF;WFMS;ANSI;HMOs;METEOR;Doctor;Standards;CORBA;Bridgeport Furthermore ,;Admit Clerk ,;Immunization;WFMS;ANSI;ODBC;HIIT;Standards;HTML;HMOs;Bridgeport Furthermore ,;CHREF;Medical Alerts (;Admit Clerk ,;Admit Clerk is;Graphical Workflow Designer;METEOR;CORBA;Doctor;Internet Eligibility information;Immunization"
conf_vldb_AcharyaFZ96,54,1996,http://www.vldb.org/conf/1996/P354.PDF,conf_vldb_AcharyaFZ96,VLDB,'Disseminating_Updates_on_Broadcast_Disks.',inproceedings,"CJpubeThinkTii;Broadcast Disks approach;Major Cycle Update;Broadcast Disks Broadcast;Broadcast;Opportunistic;UpdateOfiet;dynamic information to;VZDB;Broadcast Disks hierarchy;Broadcast Disks ,;Model Server Execution;Latest Value provides;SlowDisk;Periodic;Latest Value and;Broadcast Disks model;Latest Value is;Broadcast;Major Cycle Update;VZDB;Periodic;Broadcast Disks Broadcast;Latest Value is;dynamic information to;CJpubeThinkTii;Opportunistic;Broadcast Disks ,;Latest Value provides;Broadcast Disks hierarchy;Model Server Execution;UpdateOfiet;Broadcast Disks model;SlowDisk;Broadcast Disks approach;Latest Value and;Latest Value is;Latest Value provides;Periodic;CJpubeThinkTii;Latest Value and;Opportunistic;Broadcast Disks approach;dynamic information to;Broadcast Disks model;Broadcast Disks hierarchy;SlowDisk;Broadcast Disks ,;VZDB;Model Server Execution;UpdateOfiet;Major Cycle Update;Broadcast;Broadcast Disks Broadcast"
conf_vldb_NinkHR99,54,1999,http://www.vldb.org/conf/1999/P54.pdf,conf_vldb_NinkHR99,VLDB,'Generating_Call-Level_Interfaces_for_Advanced_Database_Application_Programming.',inproceedings,Implementations Regarding binding;DBMSs;Advanced Database Application;APIs;SQLJ;JDBC;LATE;DBMS;SWIZZLE;COAPI;AtomicPart;CLIs;QueryParts;DBLs;Programming Models Different;LAZY;Statements Given an;EAGER;Advanced Database Application;Programming Models Different;DBMSs;Implementations Regarding binding;LATE;SWIZZLE;COAPI;APIs;Statements Given an;DBLs;CLIs;AtomicPart;DBMS;LAZY;EAGER;QueryParts;JDBC;SQLJ;Statements Given an;EAGER;Advanced Database Application;COAPI;DBMSs;AtomicPart;LATE;APIs;Programming Models Different;JDBC;CLIs;Implementations Regarding binding;LAZY;SWIZZLE;DBMS;SQLJ;DBLs;QueryParts
conf_vldb_CotterB00,54,2000,http://www.vldb.org/conf/2000/P701.pdf,conf_vldb_CotterB00,VLDB,'Biodiversity_Informatics_Infrastructure:_An_Information_Commons_for_the_Biodiversity_Community.',inproceedings,"Environmental Cooperation The;Species Analyst ,;Kansas;Biological Diversity has;Knowledge Organization Knowledge;ITIS;Microsoft Excel and;IABIN;Sustainable Development IABIN's;NABIN;Mexico;Species Analyst success;NBII;Species Analyst to;Wealth;Western Hemisphere countries;Environmental Cooperation which;GBIF;NABIN;Knowledge Organization Knowledge;Environmental Cooperation which;Sustainable Development IABIN's;NBII;Environmental Cooperation The;Microsoft Excel and;Species Analyst to;Species Analyst success;Mexico;Wealth;Western Hemisphere countries;Kansas;GBIF;IABIN;Biological Diversity has;Species Analyst ,;ITIS;ITIS;NBII;Environmental Cooperation which;Kansas;IABIN;Environmental Cooperation The;GBIF;Western Hemisphere countries;Mexico;Species Analyst ,;Microsoft Excel and;Sustainable Development IABIN's;NABIN;Biological Diversity has;Knowledge Organization Knowledge;Species Analyst success;Species Analyst to;Wealth"
conf_trec_WoodleyLSKG05,51,2005,http://trec.nist.gov/pubs/trec14/papers/queenslandu.tera.robust.pdf,conf_trec_WoodleyLSKG05,TREC,'Queensland_University_of_Technology_at_TREC_2005.',inproceedings,Porter;INEX;Round Robin method;Search Engine Group;XPath;Technology Zettair is;Research Methodology The;TREC;Single Index System;AQUAINT;Wordnet;Other Participants Query;Query Times Retrieval;Index Indexing Times;NLQs;Source Information Retrieval;NLPX;Porter;XPath;Query Times Retrieval;Research Methodology The;Single Index System;NLPX;Other Participants Query;Source Information Retrieval;NLQs;Technology Zettair is;Search Engine Group;TREC;Round Robin method;Index Indexing Times;Wordnet;AQUAINT;INEX;Porter;Other Participants Query;Index Indexing Times;Source Information Retrieval;TREC;NLQs;Single Index System;INEX;Wordnet;AQUAINT;XPath;Search Engine Group;Technology Zettair is;NLPX;Query Times Retrieval;Research Methodology The;Round Robin method
conf_trec_GeyO01,51,2001,http://trec.nist.gov/pubs/trec10/papers/clirtrack.pdf,conf_trec_GeyO01,TREC,"'The_TREC-2001_Cross-Language_Information_Retrieval_Track:_Searching_Arabic_Using_English,_French_or_Arabic_Queries.'",inproceedings,Arabic;Monolingual Arabic experiment;Translation Lexicons Three;CLIR;TREC;Europe;TREC-3;European Spanish corpus;TREC-8;China;TREC-7;French;NIST;Chinese;TREC-6;TREC-5;UTF-8;CLIR;European Spanish corpus;French;TREC-8;Monolingual Arabic experiment;China;TREC-6;Translation Lexicons Three;TREC-7;TREC;TREC-3;UTF-8;Arabic;Chinese;Europe;NIST;TREC-5;Chinese;China;CLIR;UTF-8;TREC;TREC-3;TREC-7;NIST;Arabic;French;Monolingual Arabic experiment;Translation Lexicons Three;European Spanish corpus;TREC-5;TREC-8;Europe;TREC-6
conf_trec_MoldovanCB07,51,2007,http://trec.nist.gov/pubs/trec16/papers/lymba.qa.final.pdf,conf_trec_MoldovanCB07,TREC,'Lymba's_PowerAnswer_4_in_TREC_2007.',inproceedings,Human Seeking List;Factoid Answer Selection;Maureen Chiquet are;COGEX;TREC;Wikipedia;AQUAINT;Concept Tagger is;Question Class Models;Question Logic Transformation;WordNet;Concept Tagger module;Apache Lucene in;Future Directions TREC;PowerAnswer;Question Class Hierarchy;FACTOID;Concept Tagger is;Question Class Models;Maureen Chiquet are;Human Seeking List;Wikipedia;Factoid Answer Selection;TREC;PowerAnswer;Concept Tagger module;FACTOID;Question Logic Transformation;Question Class Hierarchy;WordNet;AQUAINT;Apache Lucene in;COGEX;Future Directions TREC;Maureen Chiquet are;Concept Tagger module;Concept Tagger is;Factoid Answer Selection;TREC;COGEX;Question Class Hierarchy;Apache Lucene in;FACTOID;Question Logic Transformation;Future Directions TREC;AQUAINT;WordNet;PowerAnswer;Wikipedia;Human Seeking List;Question Class Models
conf_trec_Tomlinson05,51,2005,http://trec.nist.gov/pubs/trec14/papers/hummingbird.qa.robust.tera.pdf,conf_trec_Tomlinson05,TREC,"'Enterprise,_QA,_Robust_and_Terabyte_Experiments_with_Hummingbird_SearchServer_at_TREC_2005.'",inproceedings,Robust Retrieval Track;Question Answering Track:;GOV2;Question Answering Track;DLEN;SGML;Document Ranking task;GMAP;TREC;AQUAINT;Results Robust Retrieval;ROOT;Question Answering task);Relevance Experiments The;Robust Track this;First Relevant Score;Question Answering section;Document Ranking task;SGML;GOV2;Question Answering task);Robust Track this;Question Answering Track;Question Answering section;GMAP;TREC;Relevance Experiments The;Robust Retrieval Track;ROOT;First Relevant Score;Results Robust Retrieval;DLEN;AQUAINT;Question Answering Track:;Question Answering task);Relevance Experiments The;TREC;ROOT;DLEN;Results Robust Retrieval;SGML;Document Ranking task;Question Answering Track;AQUAINT;Question Answering section;GOV2;Robust Track this;GMAP;First Relevant Score;Robust Retrieval Track;Question Answering Track:
conf_trec_TomsFL02,51,2002,http://trec.nist.gov/pubs/trec11/papers/utoronto.toms.pdf,conf_trec_TomsFL02,TREC,'Augmenting_and_Limiting_Search_Queries.',inproceedings,SPSS;Queries Participants created;Acronym Identifier Both;Augment;WinWhatWhere;Retrieval Experimentation System;Agency Locator tools;Keyword Finder tool;URLs;Documents There was;Panoptic;Keyword Finder was;Interactive Information Retrieval;MS-Access;Engine Aboutness is;Aboutness;Keyword Locator were;Keyword Locator were;Queries Participants created;Keyword Finder tool;Acronym Identifier Both;Keyword Finder was;WinWhatWhere;Augment;Aboutness;Engine Aboutness is;Panoptic;Agency Locator tools;Documents There was;Interactive Information Retrieval;SPSS;MS-Access;URLs;Retrieval Experimentation System;Documents There was;Aboutness;Engine Aboutness is;Keyword Finder tool;MS-Access;Panoptic;SPSS;Augment;URLs;WinWhatWhere;Keyword Finder was;Keyword Locator were;Interactive Information Retrieval;Agency Locator tools;Retrieval Experimentation System;Acronym Identifier Both;Queries Participants created
conf_trec_Chu-CarrollPWCF02,51,2002,http://trec.nist.gov/pubs/trec11/papers/ibm.prager.pdf,conf_trec_Chu-CarrollPWCF02,TREC,'A_Multi-Strategy_and_Multi-Source_Approach_to_Question_Answering.',inproceedings,Unstructured Information Perhaps;Answer Resolution Knowledge;QFrame;NIL-assignment;PIQUANT;Average Precision Scores;Knowledge Source Adapter;QUANT;TREC;NIST Performance Evaluation;AQUAINT;Predictive Annotation (;Question Answering Answering;Maryland;NILassignment;TION;NIST;TION;Question Answering Answering;QFrame;NIL-assignment;NIST Performance Evaluation;PIQUANT;Average Precision Scores;TREC;QUANT;Knowledge Source Adapter;NIST;Answer Resolution Knowledge;Maryland;NILassignment;Predictive Annotation (;AQUAINT;Unstructured Information Perhaps;QFrame;QUANT;TREC;Knowledge Source Adapter;NIL-assignment;NIST;Question Answering Answering;Answer Resolution Knowledge;PIQUANT;Maryland;Predictive Annotation (;NILassignment;NIST Performance Evaluation;AQUAINT;Average Precision Scores;Unstructured Information Perhaps;TION
conf_trec_HawkingVCB99,51,1999,http://trec.nist.gov/pubs/trec8/papers/web_overview.pdf,conf_trec_HawkingVCB99,TREC,'Overview_of_the_TREC-8_Web_Track.',inproceedings,Claritech;PageRank;MITI;TREC;HTML;IRIT;Neuchatel;Large Web Task:;RMIT;TREC-8;TREC-7;UWaterloo;ASCII;Fujitsu Laboratories report;VLC2;PageRanks;Semantic Indexing UWaterloo;Large Web Task:;PageRanks;RMIT;HTML;TREC-8;IRIT;TREC-7;Claritech;TREC;Semantic Indexing UWaterloo;VLC2;ASCII;PageRank;MITI;Fujitsu Laboratories report;UWaterloo;Neuchatel;UWaterloo;TREC;Neuchatel;Large Web Task:;PageRank;IRIT;TREC-7;Claritech;Semantic Indexing UWaterloo;ASCII;PageRanks;Fujitsu Laboratories report;TREC-8;RMIT;HTML;VLC2;MITI
conf_vldb_GutierrezPST94,51,1994,http://www.vldb.org/conf/1994/P391.PDF,conf_vldb_GutierrezPST94,VLDB,'Database_Graph_Views:_A_Practical_Model_to_Manage_Persistent_Graphs.',inproceedings,LabelEdge;NodeLabelTypel;SQLlike;EdgeIdTypel;LabelNode;DBMS;NodeIdType;LabelNodei;NodeLabelType;BuildNodeSet;Incidence;CityTrain;IMPRESS;CityRoad;VLBD;EdgeIdType;LabelEdgei;LabelEdgei;LabelNodei;CityRoad;IMPRESS;LabelEdge;VLBD;NodeLabelTypel;Incidence;SQLlike;NodeLabelType;BuildNodeSet;NodeIdType;DBMS;EdgeIdTypel;LabelNode;CityTrain;EdgeIdType;EdgeIdTypel;BuildNodeSet;IMPRESS;NodeLabelTypel;SQLlike;NodeIdType;LabelEdgei;Incidence;CityTrain;EdgeIdType;LabelEdge;VLBD;NodeLabelType;CityRoad;LabelNode;DBMS;LabelNodei
conf_vldb_OnoL90,51,1990,http://www.vldb.org/conf/1990/P314.PDF,conf_vldb_OnoL90,VLDB,'Measuring_the_Complexity_of_Join_Enumeration_in_Query_Optimization.',inproceedings,Cartesian;dynamic programming Note;VLDB;Starburst;dynamic programming techniques;Iterative Improvement Experimental;dynamic programming Permission;Boolean;Search Spaces Although;DRMS;Linrar Qucrics without;Graph Traversal join;dynamic programming is;dynamic programming to;Very Large Data;dynamic programming algorithm;dynamic programming for;Very Large Data;dynamic programming for;dynamic programming Note;Search Spaces Although;dynamic programming algorithm;dynamic programming Permission;DRMS;Graph Traversal join;Iterative Improvement Experimental;Starburst;Linrar Qucrics without;Boolean;Cartesian;dynamic programming is;dynamic programming techniques;VLDB;dynamic programming to;dynamic programming for;Starburst;Linrar Qucrics without;dynamic programming to;dynamic programming is;Boolean;dynamic programming Note;Search Spaces Although;Very Large Data;Cartesian;dynamic programming Permission;dynamic programming techniques;Iterative Improvement Experimental;dynamic programming algorithm;VLDB;Graph Traversal join;DRMS
conf_trec_Voorhees03,48,2003,http://trec.nist.gov/pubs/trec12/papers/OVERVIEW.12.pdf,conf_trec_Voorhees03,TREC,'Overview_of_TREC_2003.',inproceedings,ARDA;Biotechnology Information The;TREC;SGML;TREC-3;Standards;AQUAINT;LocusLink;TREC-8;Federal Register articles;Defense Advanced Research;NIST;Congressional Record and;Information Retrieval Information;TREC-5;FAMILIARITY;FAMILIARITY;Biotechnology Information The;SGML;Congressional Record and;TREC-8;TREC-5;Information Retrieval Information;Standards;TREC;Federal Register articles;TREC-3;ARDA;NIST;Defense Advanced Research;AQUAINT;LocusLink;FAMILIARITY;Biotechnology Information The;Federal Register articles;TREC-3;TREC;Congressional Record and;SGML;ARDA;NIST;Defense Advanced Research;AQUAINT;TREC-5;TREC-8;LocusLink;Information Retrieval Information;Standards
conf_trec_WuHNXFZ02,48,2002,http://trec.nist.gov/pubs/trec11/papers/fudan.lide.pdf,conf_trec_WuHNXFZ02,TREC,"'FDU_at_TREC_2002:_Filtering,_Q&A,_Web_and_Video_Tasks.'",inproceedings,Logarithm Mutual Information;Fisher;Outdoor;MA-Keywords;Question Answering begins;Mutual Information higher;Mutual Information means;TREC;Black Decrease Point;Black Increase Point;Extraction According to;Gradual Changes is;WordNet;Ranking Value for;Detection Similar with;Gradual Accuracy (;Mutual Information higher;Gradual Accuracy (;Question Answering begins;Logarithm Mutual Information;Fisher;Detection Similar with;Black Decrease Point;Outdoor;TREC;Mutual Information means;MA-Keywords;Gradual Changes is;Black Increase Point;WordNet;Extraction According to;Ranking Value for;Mutual Information means;TREC;Outdoor;Mutual Information higher;Logarithm Mutual Information;Extraction According to;Black Decrease Point;Gradual Changes is;Question Answering begins;MA-Keywords;Black Increase Point;WordNet;Detection Similar with;Gradual Accuracy (;Ranking Value for;Fisher
conf_trec_AhnBKNWC05,48,2005,http://trec.nist.gov/pubs/trec14/papers/uedinburgh-nissim.qa.pdf,conf_trec_AhnBKNWC05,TREC,'Question_Answering_with_QED_at_TREC_2005.',inproceedings,NLProcessor;Amazon;Question Analysis Like;Combinatory Categorial Grammar;TREC;Document Prefetching and;Quotes;Wikipedia;TOQA;DRSs;Answer Retrieval Answering;Passage Selection The;Evaluation Experimental Setup;Question Answering system;Edinburgh;Named Entity recognition;NLProcessor;Amazon;Question Answering system;Passage Selection The;Named Entity recognition;DRSs;Combinatory Categorial Grammar;Edinburgh;Quotes;Wikipedia;TREC;TOQA;Evaluation Experimental Setup;Document Prefetching and;Question Analysis Like;Answer Retrieval Answering;Combinatory Categorial Grammar;TOQA;Evaluation Experimental Setup;TREC;NLProcessor;Passage Selection The;DRSs;Question Answering system;Amazon;Document Prefetching and;Named Entity recognition;Question Analysis Like;Quotes;Answer Retrieval Answering;Wikipedia;Edinburgh
conf_trec_ChenYG05,48,2005,http://trec.nist.gov/pubs/trec14/papers/unorth-texas.qa.pdf,conf_trec_ChenYG05,TREC,'UNT_2005_TREC_QA_Participation:_Using_Lemur_as_IR_Search_Engine.',inproceedings,Lucene;Question Answering (;Massachusetts;System Overview Current;Document Retrieval Web;Computer Science at;TREC;NTCIR-5;TREC-type;Question Answering We;TFIDF;Sentence Retrieval module;Lemur;Factoid;Knowledge Resources EagleQA;NIST;Question Answering We;Massachusetts;TREC-type;TFIDF;System Overview Current;Factoid;TREC;NTCIR-5;Computer Science at;NIST;Lemur;Document Retrieval Web;Sentence Retrieval module;Knowledge Resources EagleQA;Lucene;Question Answering (;Sentence Retrieval module;Question Answering (;TFIDF;Factoid;System Overview Current;TREC;Document Retrieval Web;Computer Science at;TREC-type;Question Answering We;Lucene;NIST;NTCIR-5;Massachusetts;Lemur;Knowledge Resources EagleQA
conf_trec_CostKMNS02,48,2002,http://trec.nist.gov/pubs/trec11/papers/umbc.kallurkar.pdf,conf_trec_CostKMNS02,TREC,'CARROTT_11_and_the_TREC_11_Web_Track.',inproceedings,Platform Agent creates;Distributed Information Retrieval;Cluster Agent is;WONDIR;Jackal;SavvySearch Distributed Information;Jackal Each Cluster;TREC;Collection Manager becomes;RUN3;CORI;Inverse Collection Frequency;Cluster Agent Because;Inverse Document Frequency;Operation Metadata distribution;CARROT;Distributed Information Retrieval;CORI;CARROT;Inverse Collection Frequency;Cluster Agent Because;Operation Metadata distribution;Platform Agent creates;Inverse Document Frequency;Jackal Each Cluster;TREC;SavvySearch Distributed Information;WONDIR;RUN3;Cluster Agent is;Jackal;Collection Manager becomes;Distributed Information Retrieval;Operation Metadata distribution;CARROT;TREC;Inverse Document Frequency;WONDIR;Jackal Each Cluster;RUN3;Collection Manager becomes;SavvySearch Distributed Information;Jackal;Inverse Collection Frequency;Cluster Agent Because;CORI;Cluster Agent is;Platform Agent creates
conf_trec_AttardiS06,48,2006,http://trec.nist.gov/pubs/trec15/papers/upisa.blog.final.pdf,conf_trec_AttardiS06,TREC,'Blog_Mining_Through_Opinionated_Words.',inproceedings,UserLand;Passage Retrieval index;Opinion Classifier will;Amsterdam;FeedCreator;TREC;HTML;MovableType;WordPress;Chicago;Approach While traditional;LiveJournal;NIST;Intent Classifier to;Passage Retrieval system;Blogger;WordPress;MovableType;FeedCreator;HTML;LiveJournal;Opinion Classifier will;Amsterdam;UserLand;TREC;Chicago;NIST;Intent Classifier to;Passage Retrieval system;Approach While traditional;Passage Retrieval index;Blogger;WordPress;Amsterdam;MovableType;TREC;UserLand;Blogger;Intent Classifier to;NIST;LiveJournal;Passage Retrieval system;FeedCreator;Chicago;Opinion Classifier will;Approach While traditional;Passage Retrieval index;HTML
conf_trec_AllanCDAPK07,48,2007,http://trec.nist.gov/pubs/trec16/papers/1MQ.OVERVIEW16.pdf,conf_trec_AllanCDAPK07,TREC,'Million_Query_Track_2007_Overview.',inproceedings,Lowercase;Lucene;Central Limit Theorem;GOV2;TREC;TREC Million Query;HTML;ARSC;GPPs;Assessments Assessors made;RMIT;Million Query track;Technology;UMass;NIST;Glasgow;UMass;RMIT;HTML;Lowercase;GOV2;ARSC;Million Query track;Assessments Assessors made;Central Limit Theorem;GPPs;TREC;NIST;TREC Million Query;Glasgow;Technology;Lucene;Million Query track;GPPs;TREC;Technology;Lowercase;Lucene;ARSC;GOV2;NIST;Assessments Assessors made;Glasgow;TREC Million Query;RMIT;Central Limit Theorem;HTML;UMass
conf_trec_BronHHMRTW10,48,2010,http://trec.nist.gov/pubs/trec19/papers/univ.amsterdam.session.ent.RF.rev.pdf,conf_trec_BronHHMRTW10,TREC,"'The_University_of_Amsterdam_at_TREC_2010:_Session,_Entity_and_Relevance_Feedback.'",inproceedings,Maximal Marginal Relevance;Named Entity Recognition;TREC;HTML;DBpedia Freebase contains;Wikipedia;TREC Session track;URIs;Entity Track REF;URLs;DBpedia;Freebase;ILPS;Dirichlet;Related Entity Finding;Billion Triple Corpus;TREC Session track;Dirichlet;HTML;DBpedia Freebase contains;Related Entity Finding;Maximal Marginal Relevance;Freebase;Wikipedia;Billion Triple Corpus;TREC;Entity Track REF;URLs;Named Entity Recognition;DBpedia;ILPS;URIs;DBpedia Freebase contains;Related Entity Finding;URIs;DBpedia;Dirichlet;Maximal Marginal Relevance;TREC Session track;TREC;ILPS;URLs;Billion Triple Corpus;Freebase;Wikipedia;Entity Track REF;Named Entity Recognition;HTML
conf_trec_LvFQFY14,48,2014,http://trec.nist.gov/pubs/trec23/papers/pro-PKUICST_microblog.pdf,conf_trec_LvFQFY14,TREC,'PKUICST_at_TREC_2014_Microblog_Track:_Feature_Extraction_for_Effective_Microblog_Search_and_Adaptive_Clustering_Algorithms_for_TTG.',inproceedings,QueryLMJMTweet;IssueQuery;Feature Generation Several;TREC;Vector Space Model;TFIDF;OriginQuery;Model Score (;InQuery;MergeQuery;Cosine Similarity Metric;Semantic Score Features;URLs;China Grant 61370116;TREC-API;Feature Generation Component;TREC-API;InQuery;Feature Generation Several;Semantic Score Features;TFIDF;QueryLMJMTweet;TREC;Cosine Similarity Metric;Vector Space Model;Model Score (;MergeQuery;IssueQuery;Feature Generation Component;China Grant 61370116;OriginQuery;URLs;IssueQuery;Semantic Score Features;TFIDF;China Grant 61370116;Vector Space Model;TREC;Model Score (;OriginQuery;MergeQuery;URLs;Feature Generation Component;InQuery;QueryLMJMTweet;TREC-API;Feature Generation Several;Cosine Similarity Metric
conf_trec_SmallLAKKPTT11,48,2011,http://trec.nist.gov/pubs/trec20/papers/SienaCLTeam.microblog.pdf,conf_trec_SmallLAKKPTT11,TREC,'10_Weeks_to_TREC:_STIRS_Siena's_Twitter_Information_Retrieval_System.',inproceedings,Lucene;Twitter;Siena College community;TREC;Waikato;Chavez;Wikipedia;HTML;APPENDIX Sample Query;STIRS;Judgments;WEKA;NIST;TREC-format;URLs;WordNet;HTML;Chavez;WEKA;TREC-format;Waikato;Judgments;TREC;Wikipedia;Lucene;Twitter;NIST;STIRS;URLs;Siena College community;WordNet;APPENDIX Sample Query;Waikato;TREC;URLs;Lucene;NIST;WEKA;TREC-format;Twitter;WordNet;Siena College community;Chavez;Judgments;Wikipedia;APPENDIX Sample Query;STIRS;HTML
conf_vldb_CareyJL89,48,1989,http://www.vldb.org/conf/1989/P397.PDF,conf_vldb_CareyJL89,VLDB,'Priority_in_DBMS_Resource_Scheduling.',inproceedings,Allocation Buffer allocation;CPUs;Query Manager when;DBMS;PLRu;OptBufs;Transaction Admission policy;Resource Manager have;Query Manager is;USIA;DBMJN;DBMIN;JoinMethodi;BYES;Query Manager sends;Olcteri;JoinMethodi;BYES;Query Manager when;OptBufs;DBMJN;Query Manager sends;Transaction Admission policy;PLRu;CPUs;USIA;DBMIN;Resource Manager have;DBMS;Olcteri;Query Manager is;Allocation Buffer allocation;BYES;OptBufs;Allocation Buffer allocation;Query Manager is;DBMIN;USIA;Query Manager when;JoinMethodi;CPUs;PLRu;Transaction Admission policy;Olcteri;Resource Manager have;DBMS;DBMJN;Query Manager sends
conf_vldb_AdibaC88,48,1988,http://www.vldb.org/conf/1988/P134.PDF,conf_vldb_AdibaC88,VLDB,'Management_of_Complex_Objects_as_Dynamic_Forms.',inproceedings,FAoperations;Object Oriented DBMS;LATE;FAexpression;DBMS;Object Oriented approach;NFNF;VIDB;INGRES;TINF;SQL-like;SPECDOQ;Abstract Form (;dynamic;Abstract;ESE-expression;ESE-expression;LATE;Object Oriented DBMS;dynamic;Abstract;Object Oriented approach;NFNF;Abstract Form (;DBMS;SPECDOQ;VIDB;INGRES;SQL-like;FAexpression;FAoperations;TINF;NFNF;Object Oriented approach;TINF;Abstract;SQL-like;INGRES;SPECDOQ;Object Oriented DBMS;LATE;FAoperations;dynamic;ESE-expression;Abstract Form (;FAexpression;DBMS;VIDB
conf_vldb_GoldSH85,48,1985,http://www.vldb.org/conf/1985/P192.PDF,conf_vldb_GoldSH85,VLDB,'The_Private_Workspace_Model_Feasibility_and_Applications_to_2PL_Performance_Improvements.',inproceedings,ParallelCommitPhase;ICCA;Certification;ICCAlll;Experimental Setup The;PREWRITE;Execution Phase During;DMXOMMIT;DMWRITE;PRFJVRITE;Phase Locking method;FCFS;TCNs;ParalIelCommitPhase;JCCA;DMJVRITE;Execution Phase During;Certification;DMJVRITE;DMWRITE;ICCAlll;ICCA;DMXOMMIT;PRFJVRITE;PREWRITE;TCNs;Phase Locking method;Experimental Setup The;ParalIelCommitPhase;ParallelCommitPhase;JCCA;FCFS;ICCA;DMXOMMIT;PREWRITE;TCNs;JCCA;DMJVRITE;ParalIelCommitPhase;Execution Phase During;ICCAlll;Certification;PRFJVRITE;Phase Locking method;FCFS;Experimental Setup The;ParallelCommitPhase;DMWRITE
